Local Granule ID,Entity ID,Acquisition Start Date,Acquisition End Date,Horizontal Tile Number,Vertical Tile Number,Day/Night Indicator,Version Number,Product Generation Algorithm,Auto Quality Flag,Auto Quality Flag Explanation,Science Quality Flag,Science Quality Flag Expln,Missing Data Percentage, DOI Authority,DOI Name,Date Entered,Date Updated,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Browse Link
MOD13Q1.A2014065.h11v04.006.2015276174440.hdf,2195130059,3/6/2014,3/21/2014,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2014065.h11v04.006,2195130059,https://earthexplorer.usgs.gov/browse-link/10785/2195130059
MOD13Q1.A2014049.h11v04.006.2015274230726.hdf,2194915698,2/18/2014,3/5/2014,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,0,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2014049.h11v04.006,2194915698,https://earthexplorer.usgs.gov/browse-link/10785/2194915698
MOD13Q1.A2014017.h11v04.006.2015273232616.hdf,2194595662,1/17/2014,2/1/2014,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2014017.h11v04.006,2194595662,https://earthexplorer.usgs.gov/browse-link/10785/2194595662
MOD13Q1.A2013305.h11v04.006.2015270191924.hdf,2193854886,11/1/2013,11/16/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013305.h11v04.006,2193854886,https://earthexplorer.usgs.gov/browse-link/10785/2193854886
MOD13Q1.A2013289.h11v04.006.2015269222833.hdf,2193663432,10/16/2013,10/31/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013289.h11v04.006,2193663432,https://earthexplorer.usgs.gov/browse-link/10785/2193663432
MOD13Q1.A2013241.h11v04.006.2015268074439.hdf,2193414663,8/29/2013,9/13/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013241.h11v04.006,2193414663,https://earthexplorer.usgs.gov/browse-link/10785/2193414663
MOD13Q1.A2013273.h11v04.006.2015269192046.hdf,2193630953,9/30/2013,10/15/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013273.h11v04.006,2193630953,https://earthexplorer.usgs.gov/browse-link/10785/2193630953
MOD13Q1.A2013257.h11v04.006.2015268075800.hdf,2193362878,9/14/2013,9/29/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013257.h11v04.006,2193362878,https://earthexplorer.usgs.gov/browse-link/10785/2193362878
MOD13Q1.A2013209.h11v04.006.2015267154840.hdf,2193164926,7/28/2013,8/12/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013209.h11v04.006,2193164926,https://earthexplorer.usgs.gov/browse-link/10785/2193164926
MOD13Q1.A2013225.h11v04.006.2015267214357.hdf,2193212312,8/13/2013,8/28/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013225.h11v04.006,2193212312,https://earthexplorer.usgs.gov/browse-link/10785/2193212312
MOD13Q1.A2013193.h11v04.006.2015264061412.hdf,2192921230,7/12/2013,7/27/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013193.h11v04.006,2192921230,https://earthexplorer.usgs.gov/browse-link/10785/2192921230
MOD13Q1.A2012241.h11v04.006.2015249123850.hdf,2192445233,8/28/2012,9/12/2012,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2012241.h11v04.006,2192445233,https://earthexplorer.usgs.gov/browse-link/10785/2192445233
MOD13Q1.A2012257.h11v04.006.2015249155008.hdf,2192550404,9/13/2012,9/28/2012,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2012257.h11v04.006,2192550404,https://earthexplorer.usgs.gov/browse-link/10785/2192550404
MOD13Q1.A2013097.h11v04.006.2015257101741.hdf,2192161844,4/7/2013,4/22/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013097.h11v04.006,2192161844,https://earthexplorer.usgs.gov/browse-link/10785/2192161844
MOD13Q1.A2013129.h11v04.006.2015260162721.hdf,2192293331,5/9/2013,5/24/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013129.h11v04.006,2192293331,https://earthexplorer.usgs.gov/browse-link/10785/2192293331
MOD13Q1.A2013113.h11v04.006.2015260121118.hdf,2192321485,4/23/2013,5/8/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013113.h11v04.006,2192321485,https://earthexplorer.usgs.gov/browse-link/10785/2192321485
MOD13Q1.A2013081.h11v04.006.2015257073430.hdf,2192098429,3/22/2013,4/6/2013,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/4/2015,9/19/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2013081.h11v04.006,2192098429,https://earthexplorer.usgs.gov/browse-link/10785/2192098429
MOD13Q1.A2011289.h11v04.006.2015223132811.hdf,2185776446,10/16/2011,10/31/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011289.h11v04.006,2185776446,https://earthexplorer.usgs.gov/browse-link/10785/2185776446
MOD13Q1.A2011273.h11v04.006.2015222122529.hdf,2184139746,9/30/2011,10/15/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011273.h11v04.006,2184139746,https://earthexplorer.usgs.gov/browse-link/10785/2184139746
MOD13Q1.A2011209.h11v04.006.2015221074513.hdf,2184152913,7/28/2011,8/12/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011209.h11v04.006,2184152913,https://earthexplorer.usgs.gov/browse-link/10785/2184152913
MOD13Q1.A2011225.h11v04.006.2015221114642.hdf,2183873564,8/13/2011,8/28/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011225.h11v04.006,2183873564,https://earthexplorer.usgs.gov/browse-link/10785/2183873564
MOD13Q1.A2011257.h11v04.006.2015222095518.hdf,2183993446,9/14/2011,9/29/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011257.h11v04.006,2183993446,https://earthexplorer.usgs.gov/browse-link/10785/2183993446
MOD13Q1.A2011193.h11v04.006.2015220140430.hdf,2182577228,7/12/2011,7/27/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011193.h11v04.006,2182577228,https://earthexplorer.usgs.gov/browse-link/10785/2182577228
MOD13Q1.A2011241.h11v04.006.2015221205921.hdf,2182893253,8/29/2011,9/13/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011241.h11v04.006,2182893253,https://earthexplorer.usgs.gov/browse-link/10785/2182893253
MOD13Q1.A2011177.h11v04.006.2015220075243.hdf,2182408361,6/26/2011,7/11/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011177.h11v04.006,2182408361,https://earthexplorer.usgs.gov/browse-link/10785/2182408361
MOD13Q1.A2011145.h11v04.006.2015219135136.hdf,2182262731,5/25/2011,6/9/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011145.h11v04.006,2182262731,https://earthexplorer.usgs.gov/browse-link/10785/2182262731
MOD13Q1.A2011161.h11v04.006.2015219192243.hdf,2182272732,6/10/2011,6/25/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011161.h11v04.006,2182272732,https://earthexplorer.usgs.gov/browse-link/10785/2182272732
MOD13Q1.A2011113.h11v04.006.2015218102522.hdf,2182064099,4/23/2011,5/8/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011113.h11v04.006,2182064099,https://earthexplorer.usgs.gov/browse-link/10785/2182064099
MOD13Q1.A2011097.h11v04.006.2015218090147.hdf,2182068577,4/7/2011,4/22/2011,11,4,Day,6,6.0.27,Passed,No automatic quality assessment is performed in the PGE,Not Investigated,See http://landweb.nascom.nasa.gov/cgi-bin/QA_WWW/qaFlagPage.cgi?sat=terra&ver=C6 for the product Science Quality status.,1,http://dx.doi.org,10.5067/MODIS/MOD13Q1.006,12/5/2015,9/20/2019,"45°04'26.04""N","93°13'52.32""W","49°59'10.68""N","109°05'07.80""W","50°05'31.56""N","93°23'48.48""W","39°50'56.04""N","78°08'58.92""W","39°46'22.08""N","91°20'19.68""W",45.0739,-93.2312,49.9863,-109.0855,50.0921,-93.3968,39.8489,-78.1497,39.7728,-91.3388,MOD13Q1.A2011097.h11v04.006,2182068577,https://earthexplorer.usgs.gov/browse-link/10785/2182068577
